KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2793373,35573535,2022,Non Tender,APBD,cv. abadi karya,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Sedang/Berat Ruang Kelas Sekolah (DAU) - SD Negeri 174 Purba Lamo,SELESAI,125386000,125386000;;;;;
KAB. MANDAILING NATAL,SEKRETARIAT DPRD KABUPATEN - 4.02.0.00.0.00.27.0000,2708373,35792965,2022,Non Tender,APBD,CV. SINAR JAYA ABADI,Pengadaan Langsung,Pengadaan Barang,Biaya Pengadaan Pakaian Dinas Pimpinan dan Anggota DPRD Pakaian Dinas Lengan Panjang,SELESAI,78366000,78366000;;;;;
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,939891,34281364,2022,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Cotton Swab steril L,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5804600,5804600;;;;;
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2872373,37006691,2022,Non Tender,APBDP,CV. MEDTAN CIPTA UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Penyusunan Dokumen Perencanaan Jembatan Wil. II,SELESAI,99222900,99222900;;;;;
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,941449,34280635,2022,E-Katalog 5.0,APBD,PT RAFA TOPAZ UTAMA,E-Purchasing,Pengadaan Barang,SMART Tube Roller,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,77235000,0;;;;;
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1921391,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Metoclopramide hydrochloride (HCl)/ Metoclopramida HCl/ Metoclopramide/ Metoklopramid tablet/kapsul/kaplet 5 mg (G),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,585000,585000;;;;;
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2783373,35071158,2022,Non Tender,APBD,CV. PUTRI LESTARI,Pengadaan Langsung,Pengadaan Barang,Belanja Bahan - Bahan Kimia,SELESAI,81600000,81600000;;;;;
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Kasa Steril 16 cm x 16 cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8800000,8800000;;;;;
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,968272,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet lepas lambat/kapsul lepas lambat 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7105000,7105000;;;;;
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704240,34281017,2022,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Vitamin B Kompleks/ Vitamin B complex tablet,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11800000,11800000;;;;;
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2781373,34686200,2022,Non Tender,APBD,CV. SORIK MERAPI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Manuncang Kecamatan Muara Batang Gadis,SELESAI,198000000,198000000;;;;;
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1362457,35761991,2022,E-Katalog 5.0,BLUD,PT INTI MEDIKA ALKESINDO,E-Purchasing,Pengadaan Barang,OGAN Surgical Mask - Head Loop (Hijab),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,6776950,6776950;;;;;
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2263309,35761991,2022,E-Katalog 5.0,BLUD,PT. Merck Tbk,E-Purchasing,Pengadaan Barang,Kalium Klorida tablet lepas lambat/kaplet lepas lambat 600 mg,PROSES KONTRAK PPK,5526000,5526000;;;;;
